entity,org_mean_yes_margin,org_stem0
Feirie,-5.71875,-5.71875
Recurvaria,-5.96875,-5.96875
Tinkerbird,-5.6875,-5.6875
Camphoronic,-6.0625,-6.0625
Trombidiasis,-6.3125,-6.3125
Bukidnon,-6.09375,-6.09375
Kompeni,-5.96875,-5.96875
Workbrittle,-5.84375,-5.84375
Sandspout,-5.59375,-5.59375
Gangliglia,-5.84375,-5.84375
Doubleganger,-5.5,-5.5
Cervisia,-5.59375,-5.59375
Polyclinic,-5.84375,-5.84375
Depravity,-5.96875,-5.96875
Ameiuridae,-5.84375,-5.84375
Promilitarism,-6.21875,-6.21875
Sopherim,-6.09375,-6.09375
Bereft,-5.59375,-5.59375
Eelcatcher,-5.71875,-5.71875
Eagles,-5.84375,-5.84375
Cliffside,-5.59375,-5.59375
Ologists,-5.71875,-5.71875
Jorist,-5.59375,-5.59375
Mephitine,-6.09375,-6.09375
Thymelical,-5.71875,-5.71875
Antiquity,-6.21875,-6.21875
Vaward,-6.09375,-6.09375
Circumarctic,-5.96875,-5.96875
Beshout,-5.84375,-5.84375
Heterozygosity,-5.96875,-5.96875
Expounders,-5.71875,-5.71875
Nerver,-5.9375,-5.9375
Rehearings,-5.71875,-5.71875
Quodlibetz,-5.6875,-5.6875
Oxyanthracene,-5.84375,-5.84375
Carbonite,-5.6875,-5.6875
Monophylite,-5.59375,-5.59375
Stratopause,-5.84375,-5.84375
Pinfeathers,-5.625,-5.625
Grocerdom,-5.71875,-5.71875
Schoolkeeper,-5.71875,-5.71875
Autoaddress,-5.84375,-5.84375
Havenet,-5.84375,-5.84375
Pedalo,-5.84375,-5.84375
Ketoheptose,-5.59375,-5.59375
Presphygmic,-5.71875,-5.71875
Groenendael,-6.1875,-6.1875
Stonegale,-5.9375,-5.9375
Barytophyllite,-5.71875,-5.71875
Prefectorian,-5.625,-5.625
Uptuck,-5.71875,-5.71875
Lusitanian,-5.71875,-5.71875
Overfault,-5.84375,-5.84375
Audiences,-5.96875,-5.96875
Scramb,-5.71875,-5.71875
Bothridiums,-5.9375,-5.9375
Chenevixite,-5.84375,-5.84375
Calends,-5.375,-5.375
Majorettes,-5.71875,-5.71875
Indoors,-5.71875,-5.71875
Epistolize,-5.96875,-5.96875
Glazings,-5.59375,-5.59375
Emboil,-5.5,-5.5
Asexuals,-5.96875,-5.96875
Holographs,-5.96875,-5.96875
Chankings,-5.96875,-5.96875
Pertain,-5.71875,-5.71875
Lampions,-5.84375,-5.84375
Overroyal,-5.8125,-5.8125
Quillaias,-5.59375,-5.59375
Ptyxis,-5.71875,-5.71875
Overcharity,-6.21875,-6.21875
Unpaintability,-5.84375,-5.84375
Sorbite,-5.96875,-5.96875
Westwork,-5.59375,-5.59375
Nursetender,-5.625,-5.625
Vandas,-5.96875,-5.96875
Glenlivet,-5.84375,-5.84375
Flatulency,-6.0625,-6.0625
Superdebt,-5.71875,-5.71875
Ventail,-5.71875,-5.71875
Queers,-5.34375,-5.34375
Oroanal,-6.09375,-6.09375
Ayuntamiento,-5.96875,-5.96875
Chancellorship,-5.96875,-5.96875
Stockade,-5.71875,-5.71875
Disciplelike,-5.96875,-5.96875
Twitcher,-5.71875,-5.71875
Commercialise,-5.96875,-5.96875
Turtleneck,-5.375,-5.375
Plattdeutsch,-6.09375,-6.09375
Garlandless,-5.8125,-5.8125
Beshriek,-5.71875,-5.71875
Reticuli,-5.71875,-5.71875
Nickers,-5.71875,-5.71875
Subedit,-5.84375,-5.84375
Vultur,-5.8125,-5.8125
Kanone,-5.96875,-5.96875
Rasure,-5.8125,-5.8125
Picudo,-5.84375,-5.84375
Aegean,-5.625,-5.625
Heterotopous,-5.9375,-5.9375
Galany,-6.0625,-6.0625
Unsharp,-5.9375,-5.9375
Excubitorium,-5.71875,-5.71875
Momser,-5.96875,-5.96875
Chrysophanic,-5.84375,-5.84375
Dyothelete,-5.59375,-5.59375
Corticotrophin,-5.59375,-5.59375
Intrathyroid,-5.84375,-5.84375
Nonaltruistic,-5.46875,-5.46875
Outredden,-5.46875,-5.46875
Missels,-5.71875,-5.71875
Hemiform,-5.9375,-5.9375
Tonguefuls,-5.9375,-5.9375
Frigoric,-5.71875,-5.71875
Depark,-5.6875,-5.6875
Pheasantry,-5.96875,-5.96875
Dietical,-5.625,-5.625
Foambow,-5.84375,-5.84375
Derestrict,-5.84375,-5.84375
Mammeys,-5.59375,-5.59375
Trinomial,-5.6875,-5.6875
Battleful,-5.96875,-5.96875
Ericaceae,-5.59375,-5.59375
Flummox,-5.34375,-5.34375
Ventrodorsal,-5.71875,-5.71875
Brazen,-5.5,-5.5
Tornal,-5.8125,-5.8125
Machinery,-5.9375,-5.9375
Qualmy,-5.84375,-5.84375
Fretize,-5.96875,-5.96875
Caballeria,-5.6875,-5.6875
Hemorrhoidal,-5.5,-5.5
Antarala,-6.1875,-6.1875
Ammodyte,-5.6875,-5.6875
Espinos,-6.21875,-6.21875
Freeholder,-5.59375,-5.59375
Cubatures,-5.84375,-5.84375
Epicedia,-6.0625,-6.0625
Adenyls,-5.84375,-5.84375
Hypomeral,-5.9375,-5.9375
Ourang,-5.59375,-5.59375
Teakwood,-5.59375,-5.59375
Anisopleural,-5.9375,-5.9375
Sabbatary,-5.46875,-5.46875
Officeholder,-6.21875,-6.21875
Flippance,-5.84375,-5.84375
Uninquisitive,-5.34375,-5.34375
Telenomus,-5.71875,-5.71875
Aromatical,-5.9375,-5.9375
Amphore,-5.9375,-5.9375
Litterateur,-5.59375,-5.59375
Horseleach,-6.0625,-6.0625
Sulphatize,-5.84375,-5.84375
Caboche,-5.6875,-5.6875
Dictate,-5.71875,-5.71875
Pretextuous,-5.8125,-5.8125
Canines,-5.9375,-5.9375
Waterbuck,-5.96875,-5.96875
Arnaut,-5.59375,-5.59375
Uracil,-5.34375,-5.34375
Quadrumvir,-5.71875,-5.71875
Rhopalium,-5.5625,-5.5625
Semicolumnar,-5.8125,-5.8125
Octodontidae,-6.09375,-6.09375
Intertree,-5.59375,-5.59375
Sporogony,-5.71875,-5.71875
Glycyrrhiza,-5.375,-5.375
Basanite,-5.71875,-5.71875
Monoaminergic,-6.1875,-6.1875
Dispraise,-5.84375,-5.84375
Budgets,-5.96875,-5.96875
Soteriologic,-5.8125,-5.8125
Endnotes,-5.84375,-5.84375
Spokane,-6.3125,-6.3125
Ambatch,-5.71875,-5.71875
Koumyses,-5.59375,-5.59375
Bignonias,-5.59375,-5.59375
Singapore,-6.21875,-6.21875
Demotic,-5.96875,-5.96875
Frankincense,-5.71875,-5.71875
Relumine,-5.71875,-5.71875
Uncity,-5.8125,-5.8125
Syssel,-5.71875,-5.71875
Sandworts,-5.46875,-5.46875
Mahajan,-5.96875,-5.96875
Periostoma,-5.59375,-5.59375
Insistent,-5.625,-5.625
Supersubtle,-5.71875,-5.71875
Nondensity,-5.8125,-5.8125
Prestidigitate,-5.46875,-5.46875
Pitpan,-5.84375,-5.84375
Thyrocarditis,-5.96875,-5.96875
Stunter,-5.6875,-5.6875
Gonyoncus,-5.84375,-5.84375
Polonese,-6.21875,-6.21875
Hellhound,-5.71875,-5.71875
Whoremonger,-5.84375,-5.84375
Wabbliest,-5.59375,-5.59375
Besigh,-5.71875,-5.71875
Italians,-6.3125,-6.3125
Zoopathologies,-6.09375,-6.09375
Finesser,-5.8125,-5.8125
Dinner,-5.5,-5.5
Splitfruit,-5.8125,-5.8125
Undutiful,-5.71875,-5.71875
Golgotha,-5.96875,-5.96875
Pastilles,-5.8125,-5.8125
Inframontane,-5.71875,-5.71875
Ligamental,-5.71875,-5.71875
Occasionless,-5.84375,-5.84375
Trailbreaker,-5.8125,-5.8125
Begoud,-5.8125,-5.8125
Scouther,-5.625,-5.625
Surfboards,-5.46875,-5.46875
Plastogamy,-6.0625,-6.0625
Parthenian,-5.46875,-5.46875
Trombone,-5.46875,-5.46875
Antitypical,-6.09375,-6.09375
Cryptical,-5.625,-5.625
Beworry,-5.625,-5.625
Hydroclimate,-6.0625,-6.0625
Europium,-5.71875,-5.71875
Cornerbind,-5.84375,-5.84375
Involutions,-5.96875,-5.96875
Ladybirds,-5.6875,-5.6875
Spangler,-5.59375,-5.59375
Southlander,-5.5,-5.5
Cichorium,-5.8125,-5.8125
Rusticator,-5.96875,-5.96875
Sulfionide,-5.84375,-5.84375
Rhizophore,-5.6875,-5.6875
Oversound,-5.8125,-5.8125
Mikania,-5.9375,-5.9375
Semionotidae,-5.96875,-5.96875
Befist,-5.59375,-5.59375
Turkeyback,-6.09375,-6.09375
Gnathobdellida,-5.71875,-5.71875
Validate,-6.21875,-6.21875
Sambuca,-6.09375,-6.09375
Cyclopentane,-5.71875,-5.71875
Alogism,-5.84375,-5.84375
Labordom,-5.71875,-5.71875
Dyophysitic,-5.5,-5.5
Poetastery,-5.71875,-5.71875
Agennesis,-5.9375,-5.9375
Nonescape,-5.59375,-5.59375
Fragmentalize,-5.71875,-5.71875
Iconographer,-5.8125,-5.8125
Forthbrought,-5.84375,-5.84375
Clasmatosis,-6.09375,-6.09375
Lowlier,-5.59375,-5.59375
Ineffulgent,-5.59375,-5.59375
Cockieleekie,-5.71875,-5.71875
Lycanthropist,-5.625,-5.625
Newlyweds,-6.3125,-6.3125
Archdeaconship,-6.09375,-6.09375
Bronchus,-5.59375,-5.59375
Lacinulose,-5.84375,-5.84375
Skitterier,-5.375,-5.375
Pittosporaceae,-5.71875,-5.71875
Sulides,-5.96875,-5.96875
Antipode,-6.09375,-6.09375
Incompendious,-5.59375,-5.59375
Acouasm,-5.9375,-5.9375
Trichiurid,-5.625,-5.625
Recomplete,-5.9375,-5.9375
Practitional,-6.0625,-6.0625
Epeirogenetic,-5.8125,-5.8125
Nonredemptible,-5.59375,-5.59375
Scatty,-5.59375,-5.59375
Piciform,-5.84375,-5.84375
Rhipidium,-5.46875,-5.46875
Kantele,-5.96875,-5.96875
Elevenses,-5.96875,-5.96875
Cartman,-5.46875,-5.46875
Spectrometers,-5.8125,-5.8125
Ultraritualism,-6.09375,-6.09375
Fuciphagous,-5.71875,-5.71875
Demobilise,-6.09375,-6.09375
Dorsers,-5.71875,-5.71875
Tocher,-5.6875,-5.6875
Undercurl,-5.71875,-5.71875
Hydatogenesis,-5.96875,-5.96875
Rhizomelic,-5.9375,-5.9375
Nonabstemious,-5.46875,-5.46875
Throttler,-5.8125,-5.8125
Peeves,-5.34375,-5.34375
Opopanax,-5.96875,-5.96875
Grundlov,-5.84375,-5.84375
Resultants,-5.96875,-5.96875
Mosesite,-5.96875,-5.96875
Tambours,-6.0625,-6.0625
Paraphrasian,-5.84375,-5.84375
Hydroponist,-5.375,-5.375
Blacklegs,-5.84375,-5.84375
Gasolines,-6.09375,-6.09375
Trygon,-5.59375,-5.59375
Epitheliolysin,-5.5,-5.5
Vinagron,-5.8125,-5.8125
Undirect,-6.0625,-6.0625
Grisons,-6.4375,-6.4375
Pilotages,-5.84375,-5.84375
Camptodrome,-5.6875,-5.6875
Hearses,-5.84375,-5.84375
Municipalize,-6.09375,-6.09375
Semifine,-5.625,-5.625
Leastways,-6.0,-6.0
Wettest,-5.84375,-5.84375
Juices,-5.59375,-5.59375
Meteograph,-5.8125,-5.8125
Paloma,-5.71875,-5.71875
Suffragitis,-5.71875,-5.71875
Aerophysics,-5.84375,-5.84375
Nullisomic,-5.71875,-5.71875
Chopin,-6.21875,-6.21875
Promisee,-5.71875,-5.71875
Amasser,-5.9375,-5.9375
Noncarbon,-5.8125,-5.8125
Jaburan,-5.96875,-5.96875
Abominates,-5.46875,-5.46875
Allochetite,-6.1875,-6.1875
Obturate,-5.8125,-5.8125
Fairway,-5.84375,-5.84375
Unperfect,-5.84375,-5.84375
Bottlemaker,-5.59375,-5.59375
Prostrike,-5.96875,-5.96875
Cyanoacetic,-5.71875,-5.71875
Myoxus,-5.9375,-5.9375
Amphitheaters,-5.96875,-5.96875
Hemimyaria,-5.96875,-5.96875
Triduan,-5.71875,-5.71875
Daguerreotype,-5.59375,-5.59375
Homotaxial,-5.84375,-5.84375
Ladyfern,-5.625,-5.625
Melophonic,-5.5,-5.5
Womanizer,-5.59375,-5.59375
Chafferers,-6.09375,-6.09375
Chaology,-6.34375,-6.34375
Unhomicidal,-5.34375,-5.34375
Pentapterous,-5.46875,-5.46875
Jezebelish,-5.59375,-5.59375
Molossidae,-5.84375,-5.84375
Dancettee,-5.71875,-5.71875
Benzotoluide,-5.84375,-5.84375
Coccygeal,-5.8125,-5.8125
Disaffirmance,-5.96875,-5.96875
Nonpassible,-5.46875,-5.46875
Drippiest,-5.59375,-5.59375
Zoochores,-5.84375,-5.84375
Bellevue,-5.84375,-5.84375
Weimaraner,-5.84375,-5.84375
Betrayer,-5.34375,-5.34375
Coccaceous,-5.6875,-5.6875
Subengineer,-5.71875,-5.71875
Unmiter,-5.71875,-5.71875
Feulamort,-5.71875,-5.71875
Echowise,-5.9375,-5.9375
Premix,-5.84375,-5.84375
Venisonlike,-6.09375,-6.09375
Mandan,-5.96875,-5.96875
Fibroblastic,-5.5625,-5.5625
Miotic,-5.8125,-5.8125
Adventitia,-5.84375,-5.84375
Kwartje,-5.96875,-5.96875
Haruspices,-5.71875,-5.71875
Anaclastic,-5.96875,-5.96875
Gnathometer,-5.5,-5.5
Stuffs,-5.71875,-5.71875
Cacicus,-5.71875,-5.71875
Abyssinian,-5.59375,-5.59375
Stargaze,-5.59375,-5.59375
Exotericism,-5.96875,-5.96875
Quirinalia,-5.84375,-5.84375
Beamlet,-5.84375,-5.84375
Wrainstave,-5.59375,-5.59375
Publicism,-5.71875,-5.71875
Outdances,-5.71875,-5.71875
Demential,-5.71875,-5.71875
Echinomys,-5.84375,-5.84375
Osphresiometry,-6.09375,-6.09375
Agaphite,-5.8125,-5.8125
Potshots,-5.71875,-5.71875
Tyrolese,-5.71875,-5.71875
Ennoic,-5.84375,-5.84375
Rucksacks,-5.71875,-5.71875
Incidentless,-5.71875,-5.71875
Vialful,-5.8125,-5.8125
Socinian,-5.96875,-5.96875
Cretonne,-5.34375,-5.34375
Uncivil,-5.71875,-5.71875
Ammocoetid,-5.6875,-5.6875
Burlesquer,-5.59375,-5.59375
Tucker,-5.71875,-5.71875
Daintrel,-5.71875,-5.71875
Gederathite,-5.71875,-5.71875
Stawsome,-5.6875,-5.6875
Parados,-6.3125,-6.3125
Parsecs,-5.84375,-5.84375
Lacunule,-5.71875,-5.71875
Coralligenous,-5.6875,-5.6875
Mitogenicity,-6.0625,-6.0625
Ecclesiastical,-5.9375,-5.9375
Subducts,-5.84375,-5.84375
Gamins,-5.71875,-5.71875
Antiaesthetic,-5.5,-5.5
Ensisternum,-6.09375,-6.09375
Barbasco,-5.8125,-5.8125
Raimannia,-5.84375,-5.84375
Aldosteronism,-5.96875,-5.96875
Dispunge,-6.09375,-6.09375
Spissatus,-5.46875,-5.46875
Galacaceae,-6.09375,-6.09375
Paroxytonic,-5.9375,-5.9375
Cupules,-5.96875,-5.96875
Endoangiitis,-6.46875,-6.46875
Homomerous,-5.59375,-5.59375
Sternothere,-5.59375,-5.59375
Helmsmen,-5.96875,-5.96875
Retinian,-5.46875,-5.46875
Ratafias,-5.59375,-5.59375
Paraphyllium,-5.96875,-5.96875
Individuum,-5.96875,-5.96875
Anagallis,-5.8125,-5.8125
Thenages,-5.5,-5.5
Fibrillar,-5.8125,-5.8125
Warren,-6.34375,-6.34375
Klutzier,-5.46875,-5.46875
Easels,-5.71875,-5.71875
Intrusive,-5.71875,-5.71875
Bronzitite,-5.71875,-5.71875
Planisphere,-5.375,-5.375
Paralaurionite,-5.84375,-5.84375
Blueth,-5.84375,-5.84375
Asperser,-5.84375,-5.84375
Leitmotiv,-5.84375,-5.84375
Indabas,-5.9375,-5.9375
Flexuosity,-5.96875,-5.96875
Valkyria,-5.59375,-5.59375
Subchelae,-5.84375,-5.84375
Corchorus,-5.71875,-5.71875
Ichthyophile,-5.84375,-5.84375
Invocatory,-5.84375,-5.84375
Suffer,-5.71875,-5.71875
Bullionism,-6.21875,-6.21875
Overindulge,-6.3125,-6.3125
Chalcomenite,-5.96875,-5.96875
Sandhill,-5.59375,-5.59375
Shakes,-5.25,-5.25
Preassigns,-5.625,-5.625
Predicate,-5.96875,-5.96875
Synopses,-5.71875,-5.71875
Nummulitidae,-5.75,-5.75
Rogues,-5.5,-5.5
Ornithologic,-5.625,-5.625
Sphygmophonic,-5.71875,-5.71875
Hammada,-5.9375,-5.9375
Hypnotizes,-5.71875,-5.71875
Ctenoplana,-5.59375,-5.59375
Coalitions,-6.09375,-6.09375
Allium,-5.84375,-5.84375
Destinal,-5.8125,-5.8125
Baleen,-5.8125,-5.8125
Steersmen,-5.75,-5.75
Unaccordance,-5.59375,-5.59375
Broacher,-5.375,-5.375
Heptite,-5.9375,-5.9375
Semianimal,-5.375,-5.375
Ruthenate,-5.96875,-5.96875
Apadana,-6.09375,-6.09375
Overmasterful,-5.71875,-5.71875
Africanize,-6.34375,-6.34375
Laminarian,-5.84375,-5.84375
Rivulariaceous,-5.375,-5.375
Schorlous,-5.71875,-5.71875
Revenuer,-5.46875,-5.46875
Windowlight,-5.84375,-5.84375
Siphonophora,-5.71875,-5.71875
Unsigmatic,-5.59375,-5.59375
Hardihood,-5.8125,-5.8125
Truthless,-5.96875,-5.96875
Protases,-5.59375,-5.59375
Catcalls,-6.09375,-6.09375
Ropeman,-5.75,-5.75
Redenial,-5.71875,-5.71875
Dermatodynia,-5.84375,-5.84375
Figeter,-5.96875,-5.96875
Burners,-5.71875,-5.71875
Henbill,-5.96875,-5.96875
Antileukemic,-6.09375,-6.09375
Fatalism,-6.21875,-6.21875
Herophilist,-5.5,-5.5
Shirker,-5.5,-5.5
Grizzlier,-5.46875,-5.46875
Democracy,-6.1875,-6.1875
Reford,-5.46875,-5.46875
Suggillate,-5.6875,-5.6875
Remain,-5.71875,-5.71875
Plumpy,-5.71875,-5.71875
Cantonments,-5.84375,-5.84375
Phytologist,-5.46875,-5.46875
Encarpa,-5.71875,-5.71875
Ploughfoot,-5.71875,-5.71875
Dextrogyre,-5.46875,-5.46875
Shrinelet,-5.96875,-5.96875
Leatherworker,-5.71875,-5.71875
Antisuffrage,-5.59375,-5.59375
Adjournal,-5.96875,-5.96875
Empyemata,-5.46875,-5.46875
Lilliputs,-6.09375,-6.09375
Bridoon,-5.375,-5.375
Adiaphorist,-5.71875,-5.71875
Furanoses,-5.96875,-5.96875
Conyger,-5.8125,-5.8125
Otogenous,-6.0625,-6.0625
Predicatory,-5.71875,-5.71875
Cubitus,-5.71875,-5.71875
Terrestrials,-5.71875,-5.71875
Kopophobia,-6.09375,-6.09375
Flatterer,-5.84375,-5.84375
Nitroso,-5.59375,-5.59375
Osteotrophy,-5.96875,-5.96875
Chorgi,-6.09375,-6.09375
Mercapto,-5.71875,-5.71875
Tachyon,-5.46875,-5.46875
Aircrafts,-5.96875,-5.96875
Meningitic,-5.96875,-5.96875
Enzootics,-5.96875,-5.96875
Recombines,-5.8125,-5.8125
Merwoman,-5.59375,-5.59375
Borocitrate,-5.8125,-5.8125
Mycetozoan,-5.5,-5.5
Hespel,-5.84375,-5.84375
Rejustify,-5.84375,-5.84375
Looney,-5.84375,-5.84375
Fahlunitte,-5.96875,-5.96875
Paramountship,-6.09375,-6.09375
Avarice,-5.96875,-5.96875
Unplant,-5.84375,-5.84375
Sawneb,-5.71875,-5.71875
Exonerates,-5.96875,-5.96875
Statistology,-6.09375,-6.09375
Capacious,-5.84375,-5.84375
Defassa,-5.84375,-5.84375
Tripedal,-5.6875,-5.6875
Goldie,-5.75,-5.75
Gumhar,-5.9375,-5.9375
Lumpsucker,-5.46875,-5.46875
Slipcoach,-5.96875,-5.96875
Isoteniscope,-5.84375,-5.84375
Bristles,-5.9375,-5.9375
Paracme,-6.09375,-6.09375
Ammonolitic,-5.9375,-5.9375
Reometer,-5.71875,-5.71875
Keymove,-5.9375,-5.9375
Adenotyphoid,-5.96875,-5.96875
Proctors,-5.59375,-5.59375
Camases,-5.9375,-5.9375
Marion,-6.0625,-6.0625
Jefferisite,-5.71875,-5.71875
Dryope,-5.59375,-5.59375
Membrana,-5.96875,-5.96875
Unitary,-5.875,-5.875
Sandwich,-5.8125,-5.8125
Goitre,-5.71875,-5.71875
Scatologies,-5.84375,-5.84375
Tantamount,-5.71875,-5.71875
Hydratropic,-5.71875,-5.71875
Iridoparalysis,-5.59375,-5.59375
Pinkoes,-5.96875,-5.96875
Improvability,-6.1875,-6.1875
Evasive,-5.59375,-5.59375
Analogues,-5.84375,-5.84375
Microrhopias,-5.9375,-5.9375
Malaxator,-5.59375,-5.59375
Superplus,-5.8125,-5.8125
Polypeptide,-5.71875,-5.71875
Rigaudons,-6.09375,-6.09375
Reptiliform,-5.84375,-5.84375
Alarbus,-5.84375,-5.84375
Ostensoria,-5.84375,-5.84375
Resplice,-5.71875,-5.71875
Ingrammaticism,-5.96875,-5.96875
Openbill,-6.21875,-6.21875
Stationers,-5.9375,-5.9375
Truckle,-5.84375,-5.84375
Overbusy,-5.71875,-5.71875
Areometric,-5.96875,-5.96875
Birostrate,-5.96875,-5.96875
Abecedaire,-5.71875,-5.71875
Clinkant,-5.6875,-5.6875
Exuberant,-5.8125,-5.8125
Mediosilicic,-5.96875,-5.96875
Tubiferous,-5.5,-5.5
Gynaecoid,-5.84375,-5.84375
Phaethon,-5.375,-5.375
Nonequestrian,-5.625,-5.625
Decalogue,-5.84375,-5.84375
Cutlash,-5.71875,-5.71875
Banknote,-5.84375,-5.84375
Miaplacidus,-5.96875,-5.96875
Topworks,-6.09375,-6.09375
Semichannel,-5.59375,-5.59375
Glyconic,-5.84375,-5.84375
Flogster,-5.71875,-5.71875
Townsman,-5.875,-5.875
Baroque,-5.84375,-5.84375
Promisers,-5.84375,-5.84375
Overscatter,-5.59375,-5.59375
Sprucy,-5.96875,-5.96875
Azotate,-5.71875,-5.71875
Recreancy,-5.71875,-5.71875
Ampelidae,-6.3125,-6.3125
Twizzle,-5.59375,-5.59375
Chinbone,-5.9375,-5.9375
Majordomos,-5.84375,-5.84375
Glabellum,-5.9375,-5.9375
Hohenzollern,-5.84375,-5.84375
Cyclohexyl,-5.59375,-5.59375
Symphenomenal,-5.59375,-5.59375
Xiraxara,-5.96875,-5.96875
Monerons,-6.09375,-6.09375
Protoblast,-5.59375,-5.59375
Clangour,-5.71875,-5.71875
Semicircular,-5.8125,-5.8125
Resenter,-5.625,-5.625
Proponents,-6.21875,-6.21875
Suberins,-5.9375,-5.9375
Fluminous,-5.9375,-5.9375
Superintender,-5.34375,-5.34375
Alienator,-5.71875,-5.71875
Antityphoid,-5.96875,-5.96875
Aefaldy,-5.96875,-5.96875
Bilious,-5.59375,-5.59375
Catteries,-5.71875,-5.71875
Rammiest,-5.71875,-5.71875
Halochromy,-5.75,-5.75
Nuttiest,-5.8125,-5.8125
Monokini,-5.5,-5.5
Bassoon,-5.625,-5.625
Scaphite,-5.46875,-5.46875
Bellehood,-5.84375,-5.84375
Utriculus,-5.71875,-5.71875
Vizardmonger,-5.71875,-5.71875
Superlain,-5.5625,-5.5625
Enschedule,-5.84375,-5.84375
Palingenist,-5.59375,-5.59375
Creator,-6.21875,-6.21875
Regalia,-5.84375,-5.84375
Mysidean,-5.84375,-5.84375
Withindoors,-5.71875,-5.71875
Surcrue,-5.59375,-5.59375
Violones,-6.09375,-6.09375
Conceives,-5.8125,-5.8125
Perspicuous,-5.59375,-5.59375
Sunderer,-5.6875,-5.6875
Quadrifrontal,-5.96875,-5.96875
Blasphemies,-6.0625,-6.0625
Superexistent,-5.71875,-5.71875
Adumbrant,-5.84375,-5.84375
Thorite,-5.96875,-5.96875
Orunchun,-5.71875,-5.71875
Multipinnate,-5.9375,-5.9375
Interstage,-6.09375,-6.09375
Octangle,-6.21875,-6.21875
Coregnant,-5.71875,-5.71875
Zeuglodontidae,-6.09375,-6.09375
Subdendroid,-5.8125,-5.8125
Etheostominae,-6.09375,-6.09375
Aquincubital,-5.625,-5.625
Gemmeous,-5.71875,-5.71875
Providore,-6.0625,-6.0625
Emolumental,-5.84375,-5.84375
Milliliters,-5.46875,-5.46875
Autodynes,-5.71875,-5.71875
Overwisdom,-5.71875,-5.71875
Insuavity,-5.84375,-5.84375
Hernias,-5.84375,-5.84375
Cesspipe,-5.6875,-5.6875
Acoasma,-5.84375,-5.84375
Agitato,-5.8125,-5.8125
Orality,-5.96875,-5.96875
Topographics,-5.59375,-5.59375
Sollar,-5.96875,-5.96875
Bugfish,-5.5,-5.5
Jerrid,-5.84375,-5.84375
Cyclas,-5.84375,-5.84375
Outswift,-5.625,-5.625
Bathrobes,-5.71875,-5.71875
Montpelier,-6.21875,-6.21875
Apophthegm,-5.59375,-5.59375
Langurs,-6.09375,-6.09375
Thallus,-5.71875,-5.71875
Beneventana,-5.96875,-5.96875
Pepperers,-6.0625,-6.0625
Dilantin,-5.21875,-5.21875
Sonships,-6.09375,-6.09375
Slapdashes,-5.5,-5.5
Stupefacient,-5.59375,-5.59375
Braehead,-5.84375,-5.84375
Aluminizes,-5.84375,-5.84375
Anitrogenous,-5.59375,-5.59375
Nyctitropism,-5.96875,-5.96875
Lyrics,-5.8125,-5.8125
Chrysomyia,-5.84375,-5.84375
Arborolater,-5.5,-5.5
Erodium,-5.84375,-5.84375
Planidorsate,-5.84375,-5.84375
Colonoscopy,-5.84375,-5.84375
Faller,-5.71875,-5.71875
Misfall,-5.8125,-5.8125
Nicodemus,-5.8125,-5.8125
Fortypenny,-5.6875,-5.6875
Cursor,-5.71875,-5.71875
Beclatter,-5.59375,-5.59375
Indole,-5.84375,-5.84375
Sphaerocarpus,-5.71875,-5.71875
Disnaturalize,-5.59375,-5.59375
Tableclothwise,-5.84375,-5.84375
Terminus,-5.71875,-5.71875
Nyctinasty,-5.375,-5.375
Eyeflap,-5.59375,-5.59375
Trichosporange,-5.46875,-5.46875
Sugarhouses,-5.6875,-5.6875
Munity,-6.1875,-6.1875
Phototropic,-5.75,-5.75
Churnstaff,-5.71875,-5.71875
Phaetons,-5.25,-5.25
Splittings,-5.59375,-5.59375
Praxiology,-5.84375,-5.84375
Nettlewort,-5.9375,-5.9375
Dibhole,-5.84375,-5.84375
Hyaenid,-5.59375,-5.59375
Hemocytoblast,-5.625,-5.625
Bibracteate,-5.84375,-5.84375
Sunberries,-5.71875,-5.71875
Gigartinaceous,-5.59375,-5.59375
Endocrines,-5.84375,-5.84375
Liberationist,-5.71875,-5.71875
Overmalapert,-5.84375,-5.84375
Dendric,-5.8125,-5.8125
Horologes,-6.21875,-6.21875
Endoconidia,-6.0625,-6.0625
Unloose,-5.59375,-5.59375
Phyllobranchia,-5.6875,-5.6875
Hundredths,-5.96875,-5.96875
Quizzism,-5.96875,-5.96875
Horsefight,-5.84375,-5.84375
Vaccinias,-5.46875,-5.46875
Enfume,-5.71875,-5.71875
Exorcista,-5.46875,-5.46875
Billycans,-5.84375,-5.84375
Boopic,-6.21875,-6.21875
Caligraphy,-5.46875,-5.46875
Stomatoplasty,-6.09375,-6.09375
Lucanidae,-5.84375,-5.84375
Goodyera,-5.59375,-5.59375
Antineutral,-5.625,-5.625
Botargo,-6.1875,-6.1875
Lakeland,-5.9375,-5.9375
Extraembryonal,-5.71875,-5.71875
Gigget,-5.46875,-5.46875
Titleboard,-5.71875,-5.71875
Anargyros,-6.0625,-6.0625
Labiovelar,-5.84375,-5.84375
Outimage,-5.8125,-5.8125
Susquehanna,-5.84375,-5.84375
Amphimictical,-5.59375,-5.59375
Nonstructure,-5.71875,-5.71875
Neglectful,-5.59375,-5.59375
Kinetogenic,-5.84375,-5.84375
Hamlah,-5.9375,-5.9375
Anaphrodisia,-6.34375,-6.34375
Fumarases,-5.71875,-5.71875
Nervine,-5.71875,-5.71875
